Date,Description,Amount
2024-08-12,ACH Withdrawal PAYPAL INST XFER 081224 CHERRI METAPLATFOR,-566.26
2024-08-12,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 081224 Gabriella Scaringe 29727912,-190.19
2024-08-12,ACH Withdrawal PAYPAL INST XFER 081224 GABRIELLA SCARINGE SPOTIFYUSAI,-11.99
2024-08-13,ACH deposit shopify TRANSFER 081324 GABRIELLA SCARINGE ST-Z9H7C5L7X6Z1,2253.74
2024-08-13,ACH deposit TikTok Inc PAYMENT 081324 Shop Cherri LLC 000000XXXXX9752,378.01
2024-08-13,ACH deposit TikTok Inc PAYMENT 081324 Shop Cherri LLC 000000XXXXX5603,276.68
2024-08-13,ACH deposit TikTok Inc PAYMENT 081324 Shop Cherri LLC 000000XXXXX6040,214.79
2024-08-13,ACH deposit SHOPPAYINST AFRM PAYMENTS 081324 Cherri 036CVDZOB3W3MVL,54.34
2024-08-13,ACH deposit PAYPAL TRANSFER 081324 CHERRI 1036237265376,31.96
2024-08-13,ACH deposit AFTERPAY 1217 EDI PAYMNT 081324 Gabriella Scaringe FnTvc9Fdnr1jEbm,31.84
2024-08-13,Debit Card Purchase 081324 ORDER PROTECTION   LEHI   UT,-20.28
2024-08-13,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 081324 Gabriella Scaringe 29756283,-131.17
2024-08-13,ACH Withdrawal UPSBILLCTR 0000F5W411,-90.13
2024-08-14,ACH deposit TikTok Inc PAYMENT 081424 Shop Cherri LLC 000000XXXXX9560,391.07
2024-08-14,ACH deposit shopify TRANSFER 081424 GABRIELLA SCARINGE ST-N6N0J2T0F3J0,377.10
2024-08-14,ACH deposit OrderProtectionc EDI PYMNTS 081424 Gabriella Scaringe 103395XXXXX1642,34.44
2024-08-14,Debit Card Purchase 081424 ORDER PROTECTION   LEHI   UT,-11.09
2024-08-14,ACH Withdrawal PAYPAL INST XFER 081424 CHERRI METAPLATFOR,-900.00
2024-08-14,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 081424 Gabriella Scaringe 29784724,-191.35
2024-08-14,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 081424 Gabriella Scaringe 29806131,-161.41
2024-08-14,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 081424 Gabriella Scaringe 29828557,-66.30
2024-08-15,ACH deposit TikTok Inc PAYMENT 081524 Shop Cherri LLC 000000XXXXX1407,1010.30
2024-08-15,ACH deposit shopify TRANSFER 081524 GABRIELLA SCARINGE ST-N4P2O4Y4E4S7,661.83
2024-08-15,ACH deposit GLOBAL - E PAYMENT 081524 GABRIELLA SCARINGE,206.49
2024-08-15,ACH deposit SHOPPAYINST AFRM PAYMENTS 081524 Cherri 4G24LYIVSE7HS47,71.35
2024-08-15,Debit Card Purchase 081524 ORDER PROTECTION   LEHI   UT,-9.75
2024-08-15,ACH Withdrawal ITB FULFILLMENT SALE 081524 GABRIELLA SCARINGE,-5279.08
2024-08-15,ACH Withdrawal CLEARCO NN772DE 081524 Shop Cherri LLC G3ZM,-162.14
2024-08-15,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 081524 Gabriella Scaringe 29855314,-128.93
2024-08-16,ACH deposit shopify TRANSFER 081624 GABRIELLA SCARINGE ST-D7N2X4E1W2O2,400.77
2024-08-16,ACH deposit SHOPPAYINST AFRM PAYMENTS 081624 Cherri 2UK80KFOEMSXVNY,73.22
2024-08-16,Mobile Debit Purchase 081624 SHIPBOB COM      CHICAGO  IL,-2.40
2024-08-16,Debit Card Purchase 081624 ORDER PROTECTION   LEHI   UT,-9.24
2024-08-16,ACH Withdrawal CLEARCO NN772DE 081624 Shop Cherri LLC 7N5P,-170.78
2024-08-16,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 081624 Gabriella Scaringe 29887766,-109.68
2024-08-19,ACH deposit shopify TRANSFER 081924 GABRIELLA SCARINGE ST-Z0S4J5N2P3G0,467.00
2024-08-19,ACH deposit TikTok Inc PAYMENT 081924 Shop Cherri LLC 000000XXXXX5214,11.29
2024-08-19,Debit Card Purchase 081924 ORDER PROTECTION   LEHI   UT,-12.17
2024-08-19,Debit Card Purchase 081924 ORDER PROTECTION   LEHI   UT,-19.35
2024-08-19,ACH Withdrawal PAYPAL INST XFER 081924 CHERRI METAPLATFOR,-809.82
2024-08-19,ACH Withdrawal PAYPAL INST XFER 081924 CHERRI METAPLATFOR,-767.01
2024-08-19,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 081924 Gabriella Scaringe 29915422,-98.87
2024-08-20,ATM Cash Deposit,1200.00
2024-08-20,ACH deposit shopify TRANSFER 082024 GABRIELLA SCARINGE ST-A7R3H4I3A8Y0,1175.24
2024-08-20,ACH deposit TikTok Inc PAYMENT 082024 Shop Cherri LLC 000000XXXXX4643,173.50
2024-08-20,ACH deposit TikTok Inc PAYMENT 082024 Shop Cherri LLC 000000XXXXX4152,168.14
2024-08-20,ACH deposit TikTok Inc PAYMENT 082024 Shop Cherri LLC 000000XXXXX1679,143.16
2024-08-20,ACH deposit SHOPPAYINST AFRM PAYMENTS 082024 Cherri PHK2MM7WBON8LEP,142.14
2024-08-20,ACH deposit SHOPPAYINST AFRM PAYMENTS 082024 Cherri RLLQQRQ5DWMCQT7,73.31
2024-08-20,Debit Card Purchase 082024 ORDER PROTECTION   LEHI   UT,-16.31
2024-08-20,ACH Withdrawal PAYPAL INST XFER 082024 GABRIELLA SCARINGE GS1 US INC,-550.00
2024-08-20,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 082024 Gabriella Scaringe 29944196,-114.73
2024-08-20,ACH Withdrawal UPSBILLCTR 0000F5W411,-63.26
2024-08-21,ACH deposit shopify TRANSFER 082124 GABRIELLA SCARINGE ST-L6M7E7W6B6C3,267.07
2024-08-21,ACH Withdrawal STELLAR FASHION SALE 082124 GABRIELLA SCARINGE,-2500.00
2024-08-21,ACH Withdrawal STELLAR FASHION SALE 082124 GABRIELLA SCARINGE,-2029.25
2024-08-21,ACH Withdrawal NYS DTF SALES Tax Paymnt 082124 SW2405252191 000000XXXXX3838,-996.86
2024-08-21,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 082124 Gabriella Scaringe 29995960,-109.53
2024-08-21,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 082124 Gabriella Scaringe 30017389,-56.90
2024-08-21,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 082124 Gabriella Scaringe 29972912,-56.57
2024-08-21,ACH Withdrawal STELLAR FASHION SALE 082124 GABRIELLA SCARINGE,-15.00
2024-08-22,ACH deposit shopify TRANSFER 082224 GABRIELLA SCARINGE ST-B5P6I4W5E3L6,813.16
2024-08-22,ACH deposit GLOBAL - E PAYMENT 082224 GABRIELLA SCARINGE,417.22
2024-08-22,ACH deposit TikTok Inc PAYMENT 082224 Shop Cherri LLC 000000XXXXX5282,167.33
2024-08-22,Debit Card Purchase 082224 ORDER PROTECTION   LEHI   UT,-7.01
2024-08-22,Debit Card Purchase 082224 ORDER PROTECTION   LEHI   UT,-7.05
2024-08-22,Debit Card Purchase 082224 ORDER PROTECTION   LEHI   UT,-26.67
2024-08-22,ACH Withdrawal PAYPAL INST XFER 082224 CHERRI METAPLATFOR,-660.61
2024-08-22,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 082224 Gabriella Scaringe 30051679,-175.09
2024-08-22,ACH Withdrawal CLEARCO NN772DE 082224 Shop Cherri LLC CVFC,-162.14
2024-08-23,ACH deposit shopify TRANSFER 082324 GABRIELLA SCARINGE ST-U3A6L3A7M8M2,142.46
2024-08-23,ACH deposit TikTok Inc PAYMENT 082324 Shop Cherri LLC 000000XXXXX8362,3.36
2024-08-23,Debit Card Purchase 082324 ORDER PROTECTION   LEHI   UT,-6.33
2024-08-23,ACH Withdrawal CLEARCO NN772DE 082324 Shop Cherri LLC 863V,-170.78
2024-08-23,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 082324 Gabriella Scaringe 30096076,-38.44
2024-08-26,ACH deposit shopify TRANSFER 082624 GABRIELLA SCARINGE ST-L1T0E9D4S5J6,251.17
2024-08-26,Debit Card Purchase 082624 ORDER PROTECTION   LEHI   UT,-8.22
2024-08-26,Debit Card Purchase 082624 ORDER PROTECTION   LEHI   UT,-13.05
2024-08-26,Debit Card Purchase 082624 ORDER PROTECTION   LEHI   UT,-19.68
2024-08-26,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 082624 Gabriella Scaringe 30123777,-60.72
2024-08-26,ACH withdrawal SHOPIFY CREDIT SHOPIFY 082624 Gabriella Scaringe 30141963,-8364.09
2024-08-26,"Overdraft charge DR AMT 8,364.09 0000000000 082624",-35.00
2024-08-27,ACH deposit SHOPIFY CAPITAL SHOPIFY 082724 Gabriella Scaringe 30148517,17000.00
2024-08-27,ACH deposit shopify TRANSFER 082724 GABRIELLA SCARINGE ST-P5E4K4N3M6T9,1332.65
2024-08-27,ACH deposit PAYPAL TRANSFER 082724 CHERRI 1036520098204,357.30
2024-08-27,ACH deposit TikTok Inc PAYMENT 082724 Shop Cherri LLC 000000XXXXX3911,50.29
2024-08-27,ACH deposit TikTok Inc PAYMENT 082724 Shop Cherri LLC 000000XXXXX5425,32.66
2024-08-27,ACH deposit TikTok Inc PAYMENT 082724 Shop Cherri LLC 000000XXXXX1739,26.32
2024-08-27,Debit Card Purchase 082724 ORDER PROTECTION   LEHI   UT,-8.43
2024-08-27,Recur Mobile Debit Purchase 082724 SHOPIFY XXXXX7474 ELK GROVE VI IL,-570.39
2024-08-27,ACH Withdrawal PAYPAL INST XFER 082724 CHERRI METAPLATFOR,-900.00
2024-08-27,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 082724 Shop Cherri LLC 30155783,-95.81
2024-08-27,ACH Withdrawal UPSBILLCTR 0000F5W411,-35.85
2024-08-27,ACH Withdrawal PAYPAL INST XFER 082724 GABRIELLA SCARINGE UBER,-9.99
2024-08-28,ACH deposit shopify TRANSFER 082824 GABRIELLA SCARINGE ST-S4N7C2H8F2A2,366.61
2024-08-28,ACH deposit TikTok Inc PAYMENT 082824 Shop Cherri LLC 000000XXXXX6352,7.23
2024-08-28,ACH Withdrawal PAYPAL INST XFER 082824 CHERRI METAPLATFOR,-193.32
2024-08-28,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 082824 Shop Cherri LLC 30184285,-170.13
2024-08-28,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 082824 Shop Cherri LLC 30228915,-79.33
2024-08-28,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 082824 Shop Cherri LLC 30207419,-59.39
2024-08-29,ACH deposit shopify TRANSFER 082924 GABRIELLA SCARINGE ST-P6H6D2C3A7D2,307.54
2024-08-29,Debit Card Purchase 082924 ORDER PROTECTION   LEHI   UT,-10.06
2024-08-29,Debit Card Purchase 082924 ORDER PROTECTION   LEHI   UT,-10.95
2024-08-29,ACH Withdrawal CLEARCO NN772DE 082924 Shop Cherri LLC R4Q3,-162.14
2024-08-29,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 082924 Shop Cherri LLC 30256008,-65.34
2024-08-29,ACH Withdrawal PAYPAL INST XFER 082924 GABRIELLA SCARINGE HULU,-7.99
2024-08-30,ACH deposit shopify TRANSFER 083024 GABRIELLA SCARINGE ST-S6Y4E1V4N7N6,840.33
2024-08-30,ACH deposit SHOPPAYINST AFRM PAYMENTS 083024 Cherri XQIVZKJCYZQ3J1R,130.50
2024-08-30,Debit Card Purchase 083024 ORDER PROTECTION   LEHI   UT,-25.76
2024-08-30,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 083024 Shop Cherri LLC 30289036,-197.22
2024-08-30,"ACH Withdrawal CLEARCO NN772DE 083024 Shop Cherri LLC E5FP Speak to a dedicated business solutions expert at 1-888-755-2172 — a one-stop number for both your business and personal needs. 50 HENRY ST APT 9C NEW YORK NY 10002 Previous Balance 11/30/24 $10,101.02   Number of Days in Cycle          31 92 Deposits/Credits      $31,889.84    Minimum Balance This Cycle  $4,090.77 118 Checks/Debits        ($32,405.55)  Average Collected Balance  $10,156.98 Ending Balance 12/31/24   $9,585.31",-170.78
2024-09-03,ACH deposit shopify TRANSFER 090324 GABRIELLA SCARINGE ST-R5X9R2C4N0P9,591.01
2024-09-03,ACH deposit PAYPAL TRANSFER 090324 CHERRI 1036669451632,577.24
2024-09-03,ACH deposit TikTok Inc PAYMENT 090324 Shop Cherri LLC 000000XXXXX2074,288.40
2024-09-03,"ACH deposit TikTok Shop 2408305201 090324 Shop Cherri LLC USLCEWELSX,",266.36
2024-09-03,ACH deposit SHOPPAYINST AFRM PAYMENTS 090324 Cherri ZQ9AXE3MD2N500X,130.50
2024-09-03,ACH deposit TikTok Inc PAYMENT 090324 Shop Cherri LLC 000000XXXXX7844,90.86
2024-09-03,ACH deposit TikTok Inc PAYMENT 090324 Shop Cherri LLC 000000XXXXX2662,85.52
2024-09-03,ACH deposit GLOBAL - E PAYMENT 090324 GABRIELLA SCARINGE,83.77
2024-09-03,Mobile Debit Purchase 090324 SHIPBOB COM      CHICAGO  IL,-2.56
2024-09-03,Intl Mobile Debit Purchase 090324 PAYPAL KNOTTY   6474499755 ON,-19.49
2024-09-03,Debit Card Purchase 090324 ORDER PROTECTION   LEHI   UT,-23.62
2024-09-03,Debit Card Purchase 090324 ORDER PROTECTION   LEHI   UT,-30.31
2024-09-03,Debit Card Purchase 090324 ORDER PROTECTION   LEHI   UT,-30.73
2024-09-03,Debit Card Purchase 090324 ORDER PROTECTION   LEHI   UT,-35.08
2024-09-03,Recur Debit Card Purchase 090324 MANHATTAN MINI STORAGE 573 4490091 NY,-505.99
2024-09-03,ACH Withdrawal CHASE CREDIT CRD EPAY 090324 GABRIELLA MARIE SCARIN 7777988472,-2500.00
2024-09-03,ACH Withdrawal PAYPAL BUS MC CARD PYMT 090324 Scaringe Gabriella 043000XXXXX1048,-1500.00
2024-09-03,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 090324 Shop Cherri LLC 30317045,-166.97
2024-09-03,ACH Withdrawal CLEARCO NN772DE 090324 Shop Cherri LLC YEPH,-134.12
2024-09-03,ACH Withdrawal UPSBILLCTR 0000F5W411,-115.73
2024-09-03,ACH Withdrawal PAYPAL INST XFER 090324 GABRIELLA SCARINGE TARGETCORPO,-80.55
2024-09-04,ACH deposit shopify TRANSFER 090424 GABRIELLA SCARINGE ST-I2L5V7U7O5B3,4444.07
2024-09-04,ACH deposit SHOPPAYINST AFRM PAYMENTS 090424 Cherri P1M45K1FBKEUPLP,367.08
2024-09-04,ACH deposit SHOPPAYINST AFRM PAYMENTS 090424 Cherri OVK159ORM1CA6RC,148.36
2024-09-04,ACH deposit TikTok Inc PAYMENT 090424 Shop Cherri LLC 000000XXXXX8290,147.26
2024-09-04,ACH deposit AFTERPAY 1217 EDI PAYMNT 090424 Gabriella Scaringe QLTKyL3wirs1V2H,83.36
2024-09-04,ACH deposit SHOPPAYINST AFRM PAYMENTS 090424 Cherri 9AD52CDMQDZ4RCG,47.31
2024-09-04,Debit Card Purchase 090424 USPS KIOSK 3596139551 NEW YORK NY,-10.40
2024-09-04,Debit Card Purchase 090424 ORDER PROTECTION   LEHI   UT,-33.03
2024-09-04,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 090424 Shop Cherri LLC 30347170,-265.44
2024-09-04,IAT ACH Withdrawal CEDCOSS TECHNOLO IAT PAYPAL 090424 CHERRI 1036688224359,-49.00
2024-09-05,ACH deposit shopify TRANSFER 090524 GABRIELLA SCARINGE ST-Q2P4W3I4N6K8,1216.28
2024-09-05,ACH deposit TikTok Inc PAYMENT 090524 Shop Cherri LLC 000000XXXXX8102,368.70
2024-09-05,Debit Card Purchase 090524 ORDER PROTECTION   LEHI   UT,-27.99
2024-09-05,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 090524 Shop Cherri LLC 30376592,-287.49
2024-09-05,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 090524 Shop Cherri LLC 30445444,-283.27
2024-09-05,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 090524 Shop Cherri LLC 30422778,-251.70
2024-09-05,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 090524 Shop Cherri LLC 30400620,-232.35
2024-09-05,ACH Withdrawal CLEARCO NN772DE 090524 Shop Cherri LLC ZNKE,-162.14
2024-09-05,ACH Withdrawal GOOGLE APPS_COMME 090524 Gabriella Scaringe US0042GZAO,-31.35
2024-09-06,ACH deposit shopify TRANSFER 090624 GABRIELLA SCARINGE ST-M1D2Z6A9E3D7,483.61
2024-09-06,ACH deposit OrderProtectionc EDI PYMNTS 090624 Gabriella Scaringe 103395XXXXX0272,142.84
2024-09-06,ACH deposit TikTok Inc PAYMENT 090624 Shop Cherri LLC 000000XXXXX2863,89.73
2024-09-06,Debit Card Purchase 090624 ORDER PROTECTION   LEHI   UT,-10.81
2024-09-06,ACH Withdrawal CLEARCO NN772DE 090624 Shop Cherri LLC EMNP,-170.78
2024-09-06,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 090624 Shop Cherri LLC 30477653,-100.89
2024-09-09,ACH deposit shopify TRANSFER 090924 GABRIELLA SCARINGE ST-U6Z8K2B4N9I4,1071.32
2024-09-09,ACH deposit GLOBAL - E PAYMENT 090924 GABRIELLA SCARINGE,308.46
2024-09-09,Debit Card Purchase 090924 ORDER PROTECTION   LEHI   UT,-36.81
2024-09-09,Debit Card Purchase 090924 ORDER PROTECTION   LEHI   UT,-39.93
2024-09-09,Debit Card Purchase 090924 ORDER PROTECTION   LEHI   UT,-95.84
2024-09-09,ACH Withdrawal STELLAR FASHION SALE 090924 GABRIELLA SCARINGE,-1455.00
2024-09-09,ACH Withdrawal STELLAR FASHION SALE 090924 GABRIELLA SCARINGE,-706.50
2024-09-09,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 090924 Shop Cherri LLC 30530712,-294.09
2024-09-09,ACH Withdrawal STELLAR FASHION SALE 090924 GABRIELLA SCARINGE,-225.00
2024-09-09,ACH Withdrawal CLEARCO NN772DE 090924 Shop Cherri LLC G4MB,-134.12
2024-09-09,ACH Withdrawal PAYPAL INST XFER 090924 GABRIELLA SCARINGE ELASTICBYTH,-6.48
2024-09-10,ACH deposit shopify TRANSFER 091024 GABRIELLA SCARINGE ST-M5S4T0D6Q2P7,6394.93
2024-09-10,ACH deposit PAYPAL TRANSFER 091024 CHERRI 1036819135592,2355.86
2024-09-10,ACH deposit TikTok Inc PAYMENT 091024 Shop Cherri LLC 000000XXXXX5468,283.91
2024-09-10,ACH deposit TikTok Inc PAYMENT 091024 Shop Cherri LLC 000000XXXXX2229,268.53
2024-09-10,ACH deposit SHOPPAYINST AFRM PAYMENTS 091024 Cherri FQE9DFFBZHK0CMI,151.22
2024-09-10,ACH deposit SHOPPAYINST AFRM PAYMENTS 091024 Cherri Z1OMILILLPVELLZ,142.26
2024-09-10,Debit Card Purchase 091024 ORDER PROTECTION   LEHI   UT,-30.64
2024-09-10,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 091024 Shop Cherri LLC 30559914,-904.61
2024-09-10,ACH Withdrawal UPSBILLCTR 0000F5W411,-26.15
2024-09-11,ACH deposit shopify TRANSFER 091124 GABRIELLA SCARINGE ST-G2R2H9N8H2Y8,1579.82
2024-09-11,ACH deposit AFTERPAY 1217 EDI PAYMNT 091124 Gabriella Scaringe Unf3UFCoy2pbfP5,160.93
2024-09-11,ACH deposit SHOPPAYINST AFRM PAYMENTS 091124 Cherri TU2PJI3SSGFFZUQ,84.58
2024-09-11,Debit Card Purchase 091124 ORDER PROTECTION   LEHI   UT,-25.87
2024-09-11,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 091124 Shop Cherri LLC 30588984,-413.54
2024-09-11,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 091124 Shop Cherri LLC 30634781,-315.77
2024-09-11,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 091124 Shop Cherri LLC 30612790,-273.34
2024-09-11,ACH Withdrawal PAYPAL INST XFER 091124 GABRIELLA SCARINGE SPOTIFYUSAI,-11.99
2024-09-12,ACH deposit shopify TRANSFER 091224 GABRIELLA SCARINGE ST-A8O7W7U3N4D8,762.84
2024-09-12,ACH deposit TikTok Inc PAYMENT 091224 Shop Cherri LLC 000000XXXXX0768,135.93
2024-09-12,Debit Card Purchase 091224 ORDER PROTECTION   LEHI   UT,-27.89
2024-09-12,ACH Withdrawal STELLAR FASHION SALE 091224 GABRIELLA SCARINGE,-4117.50
2024-09-12,ACH Withdrawal CHASE CREDIT CRD EPAY 091224 GABRIELLA MARIE SCARIN 7800444790,-2000.00
2024-09-12,ACH Withdrawal PAYPAL INST XFER 091224 CHERRI ALIPAYUSINC,-396.52
2024-09-12,ACH Withdrawal PAYPAL INST XFER 091224 CHERRI ALIPAYUSINC,-285.94
2024-09-12,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 091224 Shop Cherri LLC 30663205,-201.37
2024-09-12,ACH Withdrawal CLEARCO NN772DE 091224 Shop Cherri LLC VNK6,-162.14
2024-09-13,ACH deposit shopify TRANSFER 091324 GABRIELLA SCARINGE ST-S8K5N7D9F0U3,1377.69
2024-09-13,ACH deposit TikTok Inc PAYMENT 091324 Shop Cherri LLC 000000XXXXX0883,195.05
2024-09-13,Debit Card Purchase 091324 ORDER PROTECTION   LEHI   UT,-34.81
2024-09-13,ACH Withdrawal PAYPAL BUS MC CARD PYMT 091324 Scaringe Gabriella 043000XXXXX8904,-3000.00
2024-09-13,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 091324 Shop Cherri LLC 30696462,-261.24
2024-09-13,ACH Withdrawal CLEARCO NN772DE 091324 Shop Cherri LLC MA53,-170.78
2024-09-13,ACH Withdrawal STELLAR FASHION SALE 091324 GABRIELLA SCARINGE,-75.00
2024-09-16,ACH deposit shopify TRANSFER 091624 GABRIELLA SCARINGE ST-H2O3F8F5B6H7,570.80
2024-09-16,ACH deposit SHOPPAYINST AFRM PAYMENTS 091624 Cherri EU0K8JDORM62NLD,151.67
2024-09-16,ACH deposit GLOBAL - E PAYMENT 091624 GABRIELLA SCARINGE,144.98
2024-09-16,Mobile Debit Purchase 091624 SHIPBOB COM      CHICAGO  IL,-2.55
2024-09-16,Debit Card Purchase 091624 ORDER PROTECTION   LEHI   UT,-8.31
2024-09-16,Debit Card Purchase 091624 ORDER PROTECTION   LEHI   UT,-15.98
2024-09-16,Debit Card Purchase 091624 ORDER PROTECTION   LEHI   UT,-25.75
2024-09-16,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 091624 Shop Cherri LLC 30724464,-214.96
2024-09-16,ACH Withdrawal CLEARCO NN772DE 091624 Shop Cherri LLC WK8R,-134.12
2024-09-16,ACH Withdrawal PAYPAL INST XFER 091624 GABRIELLA SCARINGE LINKEDIN,-69.99
2024-09-16,ACH Withdrawal PAYPAL INST XFER 091624 GABRIELLA SCARINGE APPLE.COM BILL,-27.21
2024-09-17,ACH deposit shopify TRANSFER 091724 GABRIELLA SCARINGE ST-K4V6S3C2O6O3,1492.46
2024-09-17,ACH deposit PAYPAL TRANSFER 091724 CHERRI 1036965603535,561.68
2024-09-17,ACH deposit SHOPPAYINST AFRM PAYMENTS 091724 Cherri G1XL8OASXCPQHAE,227.23
2024-09-17,"ACH deposit TikTok Shop 2409165201 091724 Shop Cherri LLC USLCEWELSX,",203.85
2024-09-17,ACH deposit TikTok Inc PAYMENT 091724 Shop Cherri LLC 000000XXXXX9687,127.43
2024-09-17,ACH deposit SHOPPAYINST AFRM PAYMENTS 091724 Cherri N0F85L30NZIRGOU,105.90
2024-09-17,ACH deposit TikTok Inc PAYMENT 091724 Shop Cherri LLC 000000XXXXX8213,99.77
2024-09-17,ACH deposit SHOPPAYINST AFRM PAYMENTS 091724 Cherri TLLG8KA2DZ6PC3T,78.89
2024-09-17,Debit Card Purchase 091724 ORDER PROTECTION   LEHI   UT,-15.00
2024-09-17,ACH PAYMENT TO ....4139 UTIDMMKROK8SKJIACWG INVOICE MDCH 1005,-2000.00
2024-09-17,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 091724 Shop Cherri LLC 30753898,-69.03
2024-09-17,ACH Withdrawal UPSBILLCTR 0000F5W411,-47.41
2024-09-18,ACH deposit shopify TRANSFER 091824 GABRIELLA SCARINGE ST-R4A0C4C4O2M1,899.23
2024-09-18,"ACH deposit TikTok Shop 2409175201 091824 Shop Cherri LLC USLCEWELSX,",222.53
2024-09-18,ACH deposit SHOPPAYINST AFRM PAYMENTS 091824 Cherri P1DRKNZUUVYXTMZ,115.22
2024-09-18,Debit Card Purchase 091824 ORDER PROTECTION   LEHI   UT,-21.02
2024-09-18,ACH Withdrawal NYS DTF SALES Tax Paymnt 091824 SW2405740516 000000XXXXX6800,-864.03
2024-09-18,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 091824 Shop Cherri LLC 30829141,-212.63
2024-09-18,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 091824 Shop Cherri LLC 30783265,-191.03
2024-09-18,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 091824 Shop Cherri LLC 30807046,-127.37
2024-09-19,ACH deposit shopify TRANSFER 091924 GABRIELLA SCARINGE ST-A1N7Q3Z8P3Y9,939.32
2024-09-19,ACH deposit SHOPPAYINST AFRM PAYMENTS 091924 Cherri Y24CUWMSJHFV09U,103.35
2024-09-19,ACH deposit TikTok Inc PAYMENT 091924 Shop Cherri LLC 000000XXXXX0793,54.52
2024-09-19,Debit Card Purchase 091924 ORDER PROTECTION   LEHI   UT,-35.50
2024-09-19,ACH Withdrawal WOVEN TECHNOLOGI SALE 091924 GABRIELLA SCARINGE,-3872.12
2024-09-19,ACH Withdrawal STELLAR FASHION SALE 091924 GABRIELLA SCARINGE,-2515.00
2024-09-19,ACH Withdrawal PAYPAL INST XFER 091924 GABRIELLA SCARINGE APPLE.COM BILL,-290.46
2024-09-19,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 091924 Shop Cherri LLC 30856910,-273.35
2024-09-19,ACH Withdrawal CLEARCO NN772DE 091924 Shop Cherri LLC CNZH,-162.14
2024-09-19,ACH Withdrawal STELLAR FASHION SALE 091924 GABRIELLA SCARINGE,-53.05
2024-09-20,ACH deposit shopify TRANSFER 092024 GABRIELLA SCARINGE ST-W7G0F1I2R4S8,534.78
2024-09-20,"ACH deposit TikTok Shop 2409195201 092024 Shop Cherri LLC USLCEWELSX,",236.46
2024-09-20,ACH deposit SHOPPAYINST AFRM PAYMENTS 092024 Cherri GJEQJWFIB1G1LEW,73.22
2024-09-20,Debit Card Purchase 092024 ORDER PROTECTION   LEHI   UT,-20.19
2024-09-20,Debit Card Purchase 092024 SQ PANDA TRIM INC NEW YORK  NY,-64.00
2024-09-20,ACH Withdrawal CLEARCO NN772DE 092024 Shop Cherri LLC 6TVV,-170.78
2024-09-20,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 092024 Shop Cherri LLC 30896206,-127.27
2024-09-23,ACH deposit GLOBAL - E PAYMENT 092324 GABRIELLA SCARINGE,882.38
2024-09-23,ACH deposit shopify TRANSFER 092324 GABRIELLA SCARINGE ST-A0J0N3X1R9A5,215.29
2024-09-23,ACH deposit SHOPIFY TRANSFER 092324 GABRIELLA SCARINGE CHERRI,35.73
2024-09-23,Debit Card Purchase 092324 ORDER PROTECTION   LEHI   UT,-5.39
2024-09-23,Debit Card Purchase 092324 ORDER PROTECTION   LEHI   UT,-13.44
2024-09-23,Debit Card Purchase 092324 ORDER PROTECTION   LEHI   UT,-30.26
