Date,Description,Amount
2025-06-12,ACH Withdrawal PAYPAL INST XFER 061225 CHERRI  GOOGLE GOOGLE O,-2.17
2025-06-13,ACH deposit shopify TRANSFER 061325 GABRIELLA SCARINGE ST-P5Y0P4I3X1O7,414.29
2025-06-13,ACH deposit TikTok Inc PAYMENT 061325 Shop Cherri LLC 000000XXXXX4552,302.71
2025-06-13,ACH deposit SHOPIFY TRANSFER 061325 GABRIELLA SCARINGE CHERRI,106.99
2025-06-13,ACH Withdrawal CLEARCO NN772DE 061325 Shop Cherri LLC 8DN3,-125.89
2025-06-13,ACH Withdrawal SHOPPAYINST AFRM PAYMENTS 061325 Cherri UR9TD9KF6NRM52Y,-119.00
2025-06-13,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 061325 Shop Cherri LLC 39515277,-107.20
2025-06-13,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 061325 Shop Cherri LLC 39518117,-63.06
2025-06-13,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 061325 GABRIELLA SCARINGE M121076504676,-17.71
2025-06-16,ACH deposit shopify TRANSFER 061625 GABRIELLA SCARINGE ST-I8P1K5R8Q6Z5,320.86
2025-06-16,ACH deposit SHOPIFY TRANSFER 061625 GABRIELLA SCARINGE CHERRI,185.47
2025-06-16,ACH deposit SHOPIFY TRANSFER 061625 GABRIELLA SCARINGE CHERRI,115.14
2025-06-16,ACH deposit TikTok Inc PAYMENT 061625 Shop Cherri LLC 000000XXXXX4384,86.52
2025-06-16,ACH deposit SHOPIFY TRANSFER 061625 GABRIELLA SCARINGE CHERRI,72.99
2025-06-16,ACH deposit SHOPPAYINST AFRM PAYMENTS 061625 Cherri BY3CF318D4TJ6VB,62.50
2025-06-16,Mobile Debit Purchase 061625 SHIPBOB COM      CHICAGO  IL,-2.50
2025-06-16,ACH Withdrawal ITB FULFILLMENT SALE 061625 GABRIELLA SCARINGE,-2896.19
2025-06-16,ACH Withdrawal PAYPAL INST XFER 061625 CHERRI METAPLATFOR,-2000.00
2025-06-16,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 061625 Shop Cherri LLC 39549059,-81.39
2025-06-16,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 061625 Shop Cherri LLC 39551886,-47.88
2025-06-16,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 061625 GABRIELLA SCARINGE M121078220785,-17.06
2025-06-16,ACH Withdrawal PAYPAL INST XFER 061625 CHERRI  CANVA,-14.99
2025-06-17,ATM Cash Deposit,3560.00
2025-06-17,ACH deposit VENMO CASHOUT 061725 GABRIELLA SCARINGE 1042918668597,1445.55
2025-06-17,ACH deposit shopify TRANSFER 061725 GABRIELLA SCARINGE ST-C1U1G9P2W6B8,1223.71
2025-06-17,ACH deposit TikTok Inc PAYMENT 061725 Shop Cherri LLC 000000XXXXX2809,302.11
2025-06-17,ACH deposit TikTok Inc PAYMENT 061725 Shop Cherri LLC 000000XXXXX1317,202.16
2025-06-17,ACH deposit SHOPIFY TRANSFER 061725 GABRIELLA SCARINGE CHERRI,110.58
2025-06-17,ACH deposit AFTERPAY 1217 EDI PAYMNT 061725 Gabriella Scaringe uBfVsbIudcBe99u,76.98
2025-06-17,ACH deposit SHOPPAYINST AFRM PAYMENTS 061725 Cherri OY55V55MH31IP6T,76.25
2025-06-17,ACH deposit TikTok Inc PAYMENT 061725 Shop Cherri LLC 000000XXXXX2925,36.35
2025-06-17,ACH Withdrawal CLEARCO NN772DE 061725 Shop Cherri LLC N5G5,-143.06
2025-06-17,ACH Withdrawal CLEARCO NN772DE 061725 Shop Cherri LLC QWNP,-131.18
2025-06-17,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 061725 Shop Cherri LLC 39584312,-98.92
2025-06-17,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 061725 Shop Cherri LLC 39587086,-58.19
2025-06-17,ACH Withdrawal PAYPAL INST XFER 061725 CHERRI PRINTFULINC,-13.84
2025-06-17,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 061725 GABRIELLA SCARINGE M121082942510,-12.69
2025-06-17,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 061725 GABRIELLA SCARINGE M121079896063,-6.85
2025-06-17,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 061725 GABRIELLA SCARINGE M121081908481,-5.31
2025-06-18,ACH deposit shopify TRANSFER 061825 GABRIELLA SCARINGE ST-L7P2A7I7A8E0,851.05
2025-06-18,ACH deposit TikTok Inc PAYMENT 061825 Shop Cherri LLC 000000XXXXX5341,459.95
2025-06-18,ACH deposit SHOPIFY TRANSFER 061825 GABRIELLA SCARINGE CHERRI,265.95
2025-06-18,Mobile Debit Purchase 061825 AMZ AMAZON PAYMENTS  AMZN COM BIL WA,-39.99
2025-06-18,ACH Withdrawal WOVEN TECHNOLOGI SALE 061825 GABRIELLA SCARINGE,-2567.19
2025-06-18,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 061825 Shop Cherri LLC 39674408,-181.88
2025-06-18,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 061825 Shop Cherri LLC 39648147,-133.18
2025-06-18,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 061825 Shop Cherri LLC 39681467,-106.99
2025-06-18,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 061825 Shop Cherri LLC 39619618,-96.23
2025-06-18,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 061825 Shop Cherri LLC 39652252,-78.34
2025-06-18,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 061825 Shop Cherri LLC 39622641,-56.61
2025-06-18,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 061825 GABRIELLA SCARINGE M121083968815,-20.75
2025-06-20,ACH deposit TikTok Inc PAYMENT 062025 Shop Cherri LLC 000000XXXXX3630,393.58
2025-06-20,ACH deposit SHOPIFY TRANSFER 062025 GABRIELLA SCARINGE ST-G7N2Z7E0M8V6,298.76
2025-06-20,ACH deposit SHOPIFY TRANSFER 062025 GABRIELLA SCARINGE CHERRI,210.43
2025-06-20,ACH deposit TikTok Inc PAYMENT 062025 Shop Cherri LLC 000000XXXXX9578,167.60
2025-06-20,ACH deposit SHOPIFY TRANSFER 062025 GABRIELLA SCARINGE CHERRI,107.96
2025-06-20,ACH Withdrawal PAYPAL INST XFER 062025 CHERRI METAPLATFOR,-2000.00
2025-06-20,ACH Withdrawal CLEARCO NN772DE 062025 Shop Cherri LLC VYC2,-125.89
2025-06-20,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 062025 Shop Cherri LLC 39724986,-71.57
2025-06-20,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 062025 Shop Cherri LLC 39727986,-42.10
2025-06-20,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 062025 GABRIELLA SCARINGE M121085869518,-21.25
2025-06-20,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 062025 GABRIELLA SCARINGE M121087415518,-14.64
2025-06-20,ACH Withdrawal STELLAR FASHION SALE 062025 GABRIELLA SCARINGE,-14.51
2025-06-23,ACH deposit shopify TRANSFER 062325 GABRIELLA SCARINGE ST-C4N8A1B0G2G0,526.18
2025-06-23,ACH deposit SHOPIFY TRANSFER 062325 GABRIELLA SCARINGE CHERRI,156.40
2025-06-23,ACH deposit SHOPPAYINST AFRM PAYMENTS 062325 Cherri SRLLRJ2H8XWVPWA,88.60
2025-06-23,ACH deposit SHOPIFY TRANSFER 062325 GABRIELLA SCARINGE CHERRI,84.00
2025-06-23,ACH deposit SHOPIFY TRANSFER 062325 GABRIELLA SCARINGE CHERRI,31.96
2025-06-23,ACH deposit TikTok Inc PAYMENT 062325 Shop Cherri LLC 000000XXXXX1771,13.50
2025-06-23,Recur Mobile Debit Purchase 062325 SHOPIFY XXXXX3483 ELK GROVE VI IL,-742.02
2025-06-23,ACH Withdrawal NYS DTF SALES Tax Paymnt 062325 SW2502846769 000000XXXXX1710,-342.72
2025-06-23,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 062325 Shop Cherri LLC 39774406,-91.19
2025-06-23,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 062325 Shop Cherri LLC 39777301,-53.64
2025-06-23,IAT ACH Withdrawal THREECOLTS INDIA IAT PAYPAL 062325 CHERRI 1042992863009,-49.00
2025-06-23,ACH Withdrawal PAYPAL INST XFER 062325 CHERRI PRINTFULINC,-46.34
2025-06-23,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 062325 GABRIELLA SCARINGE M121089186685,-15.78
2025-06-24,ACH deposit shopify TRANSFER 062425 GABRIELLA SCARINGE ST-J1F1L0C8F7X7,1919.75
2025-06-24,ACH deposit SHOPIFY TRANSFER 062425 GABRIELLA SCARINGE CHERRI,368.85
2025-06-24,ACH deposit TikTok Inc PAYMENT 062425 Shop Cherri LLC 000000XXXXX5352,305.97
2025-06-24,ACH deposit TikTok Inc PAYMENT 062425 Shop Cherri LLC 000000XXXXX3902,119.97
2025-06-24,ACH deposit TikTok Inc PAYMENT 062425 Shop Cherri LLC 000000XXXXX3828,115.68
2025-06-24,ACH deposit AFTERPAY 1217 EDI PAYMNT 062425 Gabriella Scaringe l8Hn5gCnJ0BFWn7,73.94
2025-06-24,Recur Mobile Debit Purchase 062425 LINKTREE LINKTREE SAN FRANCISC CA,-9.49
2025-06-24,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 062425 Shop Cherri LLC 39838406,-225.61
2025-06-24,ACH Withdrawal CLEARCO NN772DE 062425 Shop Cherri LLC 438P,-143.06
2025-06-24,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 062425 Shop Cherri LLC 39841655,-132.71
2025-06-24,ACH Withdrawal CLEARCO NN772DE 062425 Shop Cherri LLC NP2G,-131.18
2025-06-24,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 062425 Shop Cherri LLC 39808973,-55.72
2025-06-24,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 062425 Shop Cherri LLC 39811844,-32.78
2025-06-24,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 062425 GABRIELLA SCARINGE M121092480264,-26.76
2025-06-24,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 062425 GABRIELLA SCARINGE M121093551040,-14.90
2025-06-24,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 062425 GABRIELLA SCARINGE M121090746723,-5.82
2025-06-25,ACH deposit TikTok Inc PAYMENT 062525 Shop Cherri LLC 000000XXXXX2193,268.02
2025-06-25,ACH deposit shopify TRANSFER 062525 GABRIELLA SCARINGE ST-L9L3M1Y9C2M3,246.89
2025-06-25,ACH deposit SHOPIFY TRANSFER 062525 GABRIELLA SCARINGE CHERRI,37.12
2025-06-25,ACH Withdrawal PAYPAL INST XFER 062525 CHERRI METAPLATFOR,-2000.00
2025-06-25,ACH Withdrawal PAYPAL INST XFER 062525 CHERRI UPWRKESCROW,-157.88
2025-06-25,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 062525 Shop Cherri LLC 39900699,-114.67
2025-06-25,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 062525 Shop Cherri LLC 39872534,-101.89
2025-06-25,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 062525 Shop Cherri LLC 39926740,-93.25
2025-06-25,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 062525 Shop Cherri LLC 39905160,-67.45
2025-06-25,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 062525 Shop Cherri LLC 39875619,-59.94
2025-06-25,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 062525 Shop Cherri LLC 39934381,-54.86
2025-06-25,ACH Withdrawal PAYPAL INST XFER 062525 GABRIELLA SCARINGE USPS CNS,-32.05
2025-06-25,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 062525 GABRIELLA SCARINGE M121094578646,-14.36
2025-06-26,ACH deposit SHOPIFY TRANSFER 062625 GABRIELLA SCARINGE CHERRI,284.17
2025-06-26,ACH deposit TikTok Inc PAYMENT 062625 Shop Cherri LLC 000000XXXXX0071,177.04
2025-06-26,ACH deposit SHOPIFY TRANSFER 062625 GABRIELLA SCARINGE ST-B0C5K0S6D4V5,37.66
2025-06-26,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 062625 Shop Cherri LLC 39958093,-29.23
2025-06-26,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 062625 GABRIELLA SCARINGE M121096345739,-17.62
2025-06-26,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 062625 Shop Cherri LLC 39961159,-17.19
2025-06-27,ACH deposit shopify TRANSFER 062725 GABRIELLA SCARINGE ST-Z8O2X9I3S4U6,567.14
2025-06-27,ACH deposit SHOPPAYINST AFRM PAYMENTS 062725 Cherri F5E5A6QWYWG0HK2,218.17
2025-06-27,ACH deposit SHOPIFY TRANSFER 062725 GABRIELLA SCARINGE CHERRI,165.34
2025-06-27,ACH deposit TikTok Inc PAYMENT 062725 Shop Cherri LLC 000000XXXXX2832,137.95
2025-06-27,Wire transfer withdrawal Harper Lee OEM G arment Co. 062725 USDSBBMM5Genve2reD6,-629.01
2025-06-27,Wire transfer fee US2506267920899,-25.00
2025-06-27,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 062725 Shop Cherri LLC 39997185,-160.15
2025-06-27,ACH Withdrawal CLEARCO NN772DE 062725 Shop Cherri LLC KRF4,-125.89
2025-06-27,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 062725 Shop Cherri LLC 40000148,-94.21
2025-06-27,ACH Withdrawal PAYPAL INST XFER 062725 GABRIELLA SCARINGE USPS CNS,-66.30
2025-06-27,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 062725 GABRIELLA SCARINGE M121098005845,-5.68
2025-06-30,ACH deposit SHOPIFY TRANSFER 063025 GABRIELLA SCARINGE CHERRI,200.47
2025-06-30,ACH deposit SHOPIFY TRANSFER 063025 GABRIELLA SCARINGE CHERRI,84.00
2025-06-30,ACH deposit shopify TRANSFER 063025 GABRIELLA SCARINGE ST-P9Z8Y6N7H7R8,73.36
2025-06-30,ACH deposit TikTok Inc PAYMENT 063025 Shop Cherri LLC 000000XXXXX9152,62.30
2025-06-30,ACH Withdrawal CAPITAL ONE ONLINE PMT 063025 Gabriella Marie Scarin CA05CD32189E270,-1000.00
2025-06-30,ACH Withdrawal PAYPAL INST XFER 063025 CHERRI PRINTFULINC,-42.13
2025-06-30,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 063025 GABRIELLA SCARINGE M121099738715,-20.15
2025-06-30,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 063025 Shop Cherri LLC 40030109,-12.91
2025-06-30,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 063025 Shop Cherri LLC 40033061,-7.59
2025-07-01,"Instant Transfer Received FROM ....8552, PAYPAL UTIDMMSHTJMAZQKW3MY PAYPAL",3975.00
2025-07-01,ACH deposit shopify TRANSFER 070125 GABRIELLA SCARINGE ST-N5A2N4V5M3B7,696.05
2025-07-01,ACH deposit TikTok Inc PAYMENT 070125 Shop Cherri LLC 000000XXXXX4548,240.87
2025-07-01,ACH deposit SHOPPAYINST AFRM AutoPay 070125 Cherri 2PUMUVUJZ2DK3LO,150.55
2025-07-01,ACH deposit TikTok Inc PAYMENT 070125 Shop Cherri LLC 000000XXXXX5723,73.81
2025-07-01,ACH deposit TikTok Inc PAYMENT 070125 Shop Cherri LLC 000000XXXXX0788,2.80
2025-07-01,Mobile Debit Purchase 070125 SHIPBOB COM      CHICAGO   IL . information. the error or problem appeared. an error or why you need more information. the time it takes us to complete our investigation.,-2.50
2025-07-01,ACH PAYMENT TO ....4139 UTIDMMN88UQJMDELIP3 MDCH 1013,-2000.00
2025-07-01,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070125 Shop Cherri LLC 40090507,-1000.00
2025-07-01,ACH Withdrawal CLEARCO NN772DE 070125 Shop Cherri LLC V2QZ,-143.06
2025-07-01,ACH Withdrawal CLEARCO NN772DE 070125 Shop Cherri LLC XXGF,-131.18
2025-07-01,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070125 Shop Cherri LLC 40067320,-95.59
2025-07-01,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070125 Shop Cherri LLC 40070214,-56.23
2025-07-01,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070125 GABRIELLA SCARINGE M121104597989,-10.01
2025-07-01,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070125 GABRIELLA SCARINGE M121103311720,-9.93
2025-07-01,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070125 GABRIELLA SCARINGE M121101461453,-1.96
2025-07-02,ACH deposit shopify TRANSFER 070225 GABRIELLA SCARINGE ST-X6J3H1V4Y7G9,236.16
2025-07-02,ACH deposit SHOPIFY TRANSFER 070225 GABRIELLA SCARINGE CHERRI,153.35
2025-07-02,"ACH deposit TikTok Shop 2507015201 070225 Shop Cherri LLC USLCEWELSX,",38.58
2025-07-02,Mobile Debit Purchase 070225 PY MANHATTAN MINI 198 NEW YORK NY,-549.96
2025-07-02,Debit Card Purchase 070225 SERVICINGSOLUTIONSCARD 8779300422 TX,-1000.00
2025-07-02,ACH Withdrawal CHASE CREDIT CRD EPAY 070225 GABRIELLA MARIE SCARIN 8527916904,-1000.00
2025-07-02,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070225 Shop Cherri LLC 40125672,-76.67
2025-07-02,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070225 Shop Cherri LLC 40097529,-53.69
2025-07-02,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070225 Shop Cherri LLC 40130167,-45.10
2025-07-02,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070225 Shop Cherri LLC 40152080,-41.43
2025-07-02,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070225 Shop Cherri LLC 40100617,-31.59
2025-07-02,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070225 Shop Cherri LLC 40159227,-24.37
2025-07-02,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070225 GABRIELLA SCARINGE M121105815329,-8.90
2025-07-03,ACH deposit shopify TRANSFER 070325 GABRIELLA SCARINGE ST-N0F0U4W4L2E0,221.46
2025-07-03,ACH deposit SHOPIFY TRANSFER 070325 GABRIELLA SCARINGE CHERRI,192.17
2025-07-03,ACH deposit AFTERPAY 1217 EDI PAYMNT 070325 Gabriella Scaringe 1w7OZRFO4NIRYBq,79.58
2025-07-03,Debit Card Purchase 070325 RESOURCE FASHION   NEW YORK  NY,-71.31
2025-07-03,ACH Withdrawal PAYPAL INST XFER 070325 CHERRI METAPLATFOR,-2000.00
2025-07-03,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070325 Shop Cherri LLC 40184439,-85.73
2025-07-03,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070325 Shop Cherri LLC 40187375,-50.43
2025-07-03,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070325 GABRIELLA SCARINGE M121107737492,-10.91
2025-07-07,ACH deposit SHOPIFY TRANSFER 070725 GABRIELLA SCARINGE CHERRI,696.88
2025-07-07,ACH deposit shopify TRANSFER 070725 GABRIELLA SCARINGE ST-Y7G4M5V9W2P3,382.05
2025-07-07,ACH deposit SHOPIFY TRANSFER 070725 GABRIELLA SCARINGE CHERRI,218.24
2025-07-07,ACH deposit SHOPIFY TRANSFER 070725 GABRIELLA SCARINGE CHERRI,113.85
2025-07-07,ACH deposit TikTok Inc PAYMENT 070725 Shop Cherri LLC 000000XXXXX2960,57.86
2025-07-07,ACH deposit PAYPAL TRANSFER 070725 CHERRI 1043280138405,35.39
2025-07-07,ACH deposit TikTok Inc PAYMENT 070725 Shop Cherri LLC 000000XXXXX1628,3.52
2025-07-07,ACH deposit PAYPAL TRANSFER 070725 CHERRI 1043280147573,3.14
2025-07-07,ACH Withdrawal CLEARCO NN772DE 070725 Shop Cherri LLC EVWK,-125.76
2025-07-07,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070725 Shop Cherri LLC 40237601,-114.11
2025-07-07,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070725 Shop Cherri LLC 40240552,-67.12
2025-07-07,ACH Withdrawal PAYPAL INST XFER 070725 CHERRI ALIPAYUSINC,-59.91
2025-07-07,ACH Withdrawal PAYPAL INST XFER 070725 CHERRI PRINTFULINC,-44.16
2025-07-07,ACH Withdrawal PAYPAL INST XFER 070725 CHERRI ALIPAYUSINC,-39.69
2025-07-07,ACH Withdrawal GOOGLE APPS_COMME 070725 Gabriella Scaringe US00475RLZ,-31.35
2025-07-07,ACH Withdrawal PAYPAL INST XFER 070725 GABRIELLA SCARINGE DHLEXPRESSU,-20.41
2025-07-07,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070725 GABRIELLA SCARINGE M121113158133,-15.32
2025-07-07,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070725 GABRIELLA SCARINGE M121111027613,-4.15
2025-07-08,ACH deposit shopify TRANSFER 070825 GABRIELLA SCARINGE ST-R3H2L4V9J9M5,3975.38
2025-07-08,ACH deposit SHOPPAYINST AFRM PAYMENTS 070825 Cherri Z4FVO16VF0HJSGJ,325.29
2025-07-08,ACH deposit SHOPIFY TRANSFER 070825 GABRIELLA SCARINGE CHERRI,199.50
2025-07-08,ACH deposit TikTok Inc PAYMENT 070825 Shop Cherri LLC 000000XXXXX4457,142.14
2025-07-08,ACH deposit SHOPPAYINST AFRM PAYMENTS 070825 Cherri R1Q8O14PTJPH4X0,139.30
2025-07-08,ACH deposit TikTok Inc PAYMENT 070825 Shop Cherri LLC 000000XXXXX1642,131.10
2025-07-08,"ACH deposit TikTok Shop 2507075201 070825 Shop Cherri LLC USLCEWELSX,",7.00
2025-07-08,Debit Card Purchase 070825 IN INTEGRATED FINANCI 212 5745982 NJ,-200.00
2025-07-08,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070825 Shop Cherri LLC 40322361,-1400.12
2025-07-08,ACH Withdrawal SVCING SOLUTIONS BILLPAY 070825 GABRIELLA SCARINGE SERVICINGSOLUTI,-724.00
2025-07-08,ACH Withdrawal CLEARCO NN772DE 070825 Shop Cherri LLC BQVQ,-143.06
2025-07-08,ACH Withdrawal CLEARCO NN772DE 070825 Shop Cherri LLC AKGE,-131.18
2025-07-08,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070825 Shop Cherri LLC 40294110,-101.56
2025-07-08,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070825 GABRIELLA SCARINGE M121116325914,-66.38
2025-07-08,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070825 Shop Cherri LLC 40296961,-59.74
2025-07-08,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070825 GABRIELLA SCARINGE M121117179093,-32.31
2025-07-08,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070825 GABRIELLA SCARINGE M121115017829,-16.43
2025-07-09,ACH deposit shopify TRANSFER 070925 GABRIELLA SCARINGE ST-G3B8N6Q5Q8S2,704.77
2025-07-09,ACH deposit SHOPPAYINST AFRM PAYMENTS 070925 Cherri GROGFP9EX0E7KMZ,152.17
2025-07-09,ACH deposit SHOPIFY TRANSFER 070925 GABRIELLA SCARINGE CHERRI,107.88
2025-07-09,"ACH deposit TikTok Shop 2507085201 070925 Shop Cherri LLC USLCEWELSX,",33.23
2025-07-09,ACH Withdrawal CHASE CREDIT CRD EPAY 070925 GABRIELLA MARIE SCARIN 8546556049,-1000.00
2025-07-09,ACH Withdrawal PAYPAL INST XFER 070925 GABRIELLA SCARINGE GS1 US INC,-500.00
2025-07-09,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070925 Shop Cherri LLC 40328800,-456.97
2025-07-09,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070925 Shop Cherri LLC 40332280,-268.80
2025-07-09,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070925 Shop Cherri LLC 40408867,-227.15
2025-07-09,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070925 Shop Cherri LLC 40355979,-223.00
2025-07-09,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070925 Shop Cherri LLC 40383458,-191.20
2025-07-09,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070925 Shop Cherri LLC 40411900,-133.62
2025-07-09,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070925 Shop Cherri LLC 40361534,-131.18
2025-07-09,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070925 Shop Cherri LLC 40390950,-112.47
2025-07-09,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070925 GABRIELLA SCARINGE M121118339947,-25.80
2025-07-10,ACH deposit shopify TRANSFER 071025 GABRIELLA SCARINGE ST-D6Z2H2N8Z3A3,511.76
2025-07-10,ACH deposit SHOPIFY TRANSFER 071025 GABRIELLA SCARINGE CHERRI,275.78
2025-07-10,ACH deposit TikTok Inc PAYMENT 071025 Shop Cherri LLC 000000XXXXX5884,54.04
2025-07-10,ACH deposit PAYPAL TRANSFER 071025 GABRIELLA SCARINGE 1043410610997,32.05
2025-07-10,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 071025 Shop Cherri LLC 40442073,-122.03
2025-07-10,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 071025 Shop Cherri LLC 40445061,-71.78
2025-07-10,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 071025 GABRIELLA SCARINGE M121120251321,-28.28
2025-07-11,ACH deposit shopify TRANSFER 071125 GABRIELLA SCARINGE ST-N4X3Y5A5A1I5,257.31
2025-07-11,ACH deposit SHOPIFY TRANSFER 071125 GABRIELLA SCARINGE CHERRI,185.06
2025-07-11,ACH deposit TikTok Inc PAYMENT 071125 Shop Cherri LLC 000000XXXXX6637,13.67
2025-07-11,Mobile Debit Purchase 071125 AMAZON RETA NL7JK5700 SEATTLE WA,-39.46
2025-07-11,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 071125 Shop Cherri LLC 40481875,-103.13
2025-07-11,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 071125 Shop Cherri LLC 40484863,-60.67
2025-07-11,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 071125 GABRIELLA SCARINGE M121122047331,-19.82
2025-07-11,ACH Withdrawal PAYPAL INST XFER 071125 CHERRI  GOOGLE GOOGLE O,-2.17
2025-07-14,ACH deposit shopify TRANSFER 071425 GABRIELLA SCARINGE ST-V6N3V4E6S1O6,277.97
2025-07-14,ACH deposit SHOPIFY TRANSFER 071425 GABRIELLA SCARINGE CHERRI,251.62
2025-07-14,ACH deposit SHOPIFY TRANSFER 071425 GABRIELLA SCARINGE CHERRI,79.91
2025-07-14,ACH deposit AFTERPAY 1217 EDI PAYMNT 071425 Gabriella Scaringe KWPzuYFvOh1Nif0,66.20
2025-07-14,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 071425 Shop Cherri LLC 40515519,-48.73
2025-07-14,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 071425 Shop Cherri LLC 40518508,-28.66
2025-07-14,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 071425 GABRIELLA SCARINGE M121123780623,-18.67
2025-07-15,ATM Cash Deposit,4000.00
2025-07-15,ACH deposit shopify TRANSFER 071525 GABRIELLA SCARINGE ST-S5O9K5V0Q4O9,1204.00
2025-07-15,ACH deposit TikTok Inc PAYMENT 071525 Shop Cherri LLC 000000XXXXX1178,451.33
2025-07-15,ACH deposit AFTERPAY 1217 EDI PAYMNT 071525 Gabriella Scaringe YA8ZuniAt4WgmTp,144.77
