Date,Description,Amount
2025-11-05,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 110525 Shop Cherri LLC 44574048,-33.82
2025-11-05,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 110525 Shop Cherri LLC 44544305,-31.02
2025-11-05,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 110525 Shop Cherri LLC 44602120,-28.48
2025-11-05,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 110525 Shop Cherri LLC 44577414,-19.89
2025-11-05,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 110525 Shop Cherri LLC 44547624,-18.25
2025-11-05,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 110525 Shop Cherri LLC 44606804,-16.75
2025-11-05,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 110525 GABRIELLA SCARINGE M81290644681,-1.75
2025-11-06,Customer Deposit,5500.00
2025-11-06,"Instant Transfer Received From ....6721, GABRIELLA MARIE SCAR UTIDMM72X6CZOHB95KK GABRIELLA MARIE SCAR",5000.00
2025-11-06,ACH deposit shopify TRANSFER 110625 GABRIELLA SCARINGE ST-F0J9A3N9L1P7,335.77
2025-11-06,"ACH deposit TikTok Shop 2511055201 110625 Shop Cherri LLC USLCEWELSX,",117.48
2025-11-06,ACH Withdrawal CAPITAL ONE MOBILE PMT 110625 Gabriella Marie Scarin CA0F23581C274E0,-500.00
2025-11-06,ACH Withdrawal PAYPAL INST XFER 110625 CHERRI ALIPAYUSINC,-82.40
2025-11-06,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 110625 Shop Cherri LLC 44637748,-59.02
2025-11-06,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 110625 Shop Cherri LLC 44641003,-34.72
2025-11-06,ACH Withdrawal PAYPAL INST XFER 110625 GABRIELLA SCARINGE FEDEX,-7.75
2025-11-06,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 110625 GABRIELLA SCARINGE M121327757705,-1.75
2025-11-07,ACH deposit TikTok Inc PAYMENT 110725 Shop Cherri LLC 000000XXXXX2580,581.35
2025-11-07,ACH deposit shopify TRANSFER 110725 GABRIELLA SCARINGE ST-E7W4Y1G9T1T2,408.08
2025-11-07,Debit Card Purchase 110725 SIL THREAD NEW YORK  NY,-90.25
2025-11-07,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 110725 Shop Cherri LLC 44690087,-71.44
2025-11-07,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 110725 Shop Cherri LLC 44693238,-42.02
2025-11-07,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 110725 GABRIELLA SCARINGE M121329566711,-9.38
2025-11-10,ACH deposit TikTok Inc PAYMENT 111025 Shop Cherri LLC 000000XXXXX6516,456.46
2025-11-10,ACH deposit shopify TRANSFER 111025 GABRIELLA SCARINGE ST-S5O1S2X9V1C0,244.28
2025-11-10,Mobile Debit Purchase 111025 AMAZON COM BT2UA7DO0 SEATTLE  WA,-45.08
2025-11-10,ACH Withdrawal SVCING SOLUTIONS BILLPAY 111025 GABRIELLA SCARINGE SERVICINGSOLUTI,-724.00
2025-11-10,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 111025 Shop Cherri LLC 44740480,-42.86
2025-11-10,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 111025 Shop Cherri LLC 44743581,-25.21
2025-11-10,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 111025 GABRIELLA SCARINGE M121331101867,-10.23
2025-11-12,ACH deposit TikTok Inc PAYMENT 111225 Shop Cherri LLC 000000XXXXX0463,544.89
2025-11-12,ACH deposit shopify TRANSFER 111225 GABRIELLA SCARINGE ST-L0K0B1P0X8D3,361.30
2025-11-12,ACH deposit TikTok Inc PAYMENT 111225 Shop Cherri LLC 000000XXXXX9707,285.78
2025-11-12,ACH deposit TikTok Inc PAYMENT 111225 Shop Cherri LLC 000000XXXXX1538,282.75
2025-11-12,ACH deposit TikTok Inc PAYMENT 111225 Shop Cherri LLC 000000XXXXX4454,135.77
2025-11-12,ACH deposit SHOPIFY TRANSFER 111225 GABRIELLA SCARINGE CHERRI,83.04
2025-11-12,"ACH Withdrawal Onramp Funds, In Onramp Fun 111225 Shop Cherri LLC IOPRRNMYN",-521.13
2025-11-12,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 111225 Shop Cherri LLC 44777813,-11.64
2025-11-12,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 111225 Shop Cherri LLC 44780835,-6.85
2025-11-12,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 111225 GABRIELLA SCARINGE M121332939948,-6.13
2025-11-12,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 111225 GABRIELLA SCARINGE M121336357986,-4.30
2025-11-12,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 111225 GABRIELLA SCARINGE M81302475600,-3.23
2025-11-12,ACH Withdrawal PAYPAL INST XFER 111225 CHERRI  GOOGLE GOOGLE O,-2.17
2025-11-12,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 111225 GABRIELLA SCARINGE M121334761771,-1.75
2025-11-13,ACH deposit TikTok Inc PAYMENT 111325 Shop Cherri LLC 000000XXXXX1876,348.49
2025-11-13,ACH deposit shopify TRANSFER 111325 GABRIELLA SCARINGE ST-E4B3H1J5D7Q9,203.09
2025-11-13,Debit Card Purchase 111325 RESOURCE FASHION   NEW YORK  NY,-228.22
2025-11-13,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 111325 Shop Cherri LLC 44847383,-45.48
2025-11-13,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 111325 Shop Cherri LLC 44840196,-26.75
2025-11-13,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 111325 Shop Cherri LLC 44815439,-21.22
2025-11-13,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 111325 Shop Cherri LLC 44874258,-16.33
2025-11-13,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 111325 Shop Cherri LLC 44818588,-12.48
2025-11-13,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 111325 Shop Cherri LLC 44878018,-9.61
2025-11-13,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 111325 GABRIELLA SCARINGE M121338106814,-2.45
2025-11-14,ACH deposit shopify TRANSFER 111425 GABRIELLA SCARINGE ST-U3Q1K1B7Q2N7,128.74
2025-11-14,ACH deposit TikTok Inc PAYMENT 111425 Shop Cherri LLC 000000XXXXX5761,76.87
2025-11-14,International Wire Transfer Dr SHAOXING ECOU TE XTILE CO L 111425 USD05026516,18337.82
2025-11-14,Wire transfer fee SHAOXING ECOU TE XTILE CO L 111425,-40.00
2025-11-14,Debit Card Purchase 111425 RESOURCE FASHION   NEW YORK  NY,-280.34
2025-11-14,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 111425 Shop Cherri LLC 44938629,-22.69
2025-11-14,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 111425 Shop Cherri LLC 44908815,-19.34
2025-11-14,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 111425 Shop Cherri LLC 44941738,-13.35
2025-11-14,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 111425 Shop Cherri LLC 44911985,-11.38
2025-11-14,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 111425 GABRIELLA SCARINGE M121339622609,-1.75
2025-11-17,ACH deposit shopify TRANSFER 111725 GABRIELLA SCARINGE ST-C4O9S0S2J0L2,213.65
2025-11-17,ACH deposit SHOPIFY TRANSFER 111725 GABRIELLA SCARINGE CHERRI,36.15
2025-11-17,ACH deposit TikTok Inc PAYMENT 111725 Shop Cherri LLC 000000XXXXX7186,1.76
2025-11-17,Mobile Debit Purchase 111725 SHIPBOB COM      CHICAGO  IL,-2.50
2025-11-17,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 111725 Shop Cherri LLC 44981093,-37.90
2025-11-17,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 111725 Shop Cherri LLC 44984131,-22.29
2025-11-17,ACH Withdrawal PAYPAL INST XFER 111725 CHERRI  CANVA,-14.99
2025-11-17,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 111725 GABRIELLA SCARINGE M121340914753,-3.50
2025-11-18,ACH deposit shopify TRANSFER 111825 GABRIELLA SCARINGE ST-T5H0Y7M8Q6P4,466.76
2025-11-18,ACH deposit TikTok Inc PAYMENT 111825 Shop Cherri LLC 000000XXXXX7966,98.81
2025-11-18,ACH deposit TikTok Inc PAYMENT 111825 Shop Cherri LLC 000000XXXXX3649,15.26
2025-11-18,ACH deposit TikTok Inc PAYMENT 111825 Shop Cherri LLC 000000XXXXX8236,6.81
2025-11-18,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 111825 Shop Cherri LLC 45022010,-49.51
2025-11-18,ACH Withdrawal PAYPAL INST XFER 111825 GABRIELLA SCARINGE UPS US CHB,-34.59
2025-11-18,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 111825 Shop Cherri LLC 45025006,-29.12
2025-11-18,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 111825 GABRIELLA SCARINGE M121342510418,-5.56
2025-11-18,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 111825 GABRIELLA SCARINGE M121344448704,-5.16
2025-11-18,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 111825 GABRIELLA SCARINGE M121345448761,-3.01
2025-11-19,ACH deposit shopify TRANSFER 111925 GABRIELLA SCARINGE ST-J2X2Y4E9X8C0,116.54
2025-11-19,ACH deposit SHOPIFY TRANSFER 111925 GABRIELLA SCARINGE CHERRI,83.04
2025-11-19,ACH deposit TikTok Inc PAYMENT 111925 Shop Cherri LLC 000000XXXXX6509,39.03
2025-11-19,Mobile Debit Purchase 111925 AMZ AMAZON PAYMENTS  SEATTLE WA,-39.99
2025-11-19,Recur Mobile Debit Purchase 111925 SHOPIFY XXXXX3990 ELK GROVE VI IL,-767.90
2025-11-19,"ACH Withdrawal Onramp Funds, In Onramp Fun 111925 Shop Cherri LLC I86EBLP84",-531.55
2025-11-19,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 111925 Shop Cherri LLC 45089706,-35.84
2025-11-19,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 111925 Shop Cherri LLC 45118217,-35.16
2025-11-19,ACH Withdrawal PAYPAL INST XFER 111925 CHERRI  TIKTOK,-26.00
2025-11-19,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 111925 Shop Cherri LLC 45092260,-21.08
2025-11-19,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 111925 Shop Cherri LLC 45121774,-20.68
2025-11-19,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 111925 Shop Cherri LLC 45059293,-17.65
2025-11-19,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 111925 Shop Cherri LLC 45062361,-10.38
2025-11-19,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 111925 GABRIELLA SCARINGE M121346457198,-2.55
2025-11-20,ACH deposit shopify TRANSFER 112025 GABRIELLA SCARINGE ST-Q3K3H2B7Z2Z1,360.71
2025-11-20,ACH deposit SHOPIFY TRANSFER 112025 GABRIELLA SCARINGE CHERRI,84.00
2025-11-20,ACH deposit TikTok Inc PAYMENT 112025 Shop Cherri LLC 000000XXXXX3554,17.59
2025-11-20,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 112025 Shop Cherri LLC 45153281,-65.11
2025-11-20,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 112025 Shop Cherri LLC 45156408,-38.30
2025-11-20,ACH Withdrawal PAYPAL INST XFER 112025 CHERRI  ADOBE INC,-37.55
2025-11-20,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 112025 GABRIELLA SCARINGE M121348040726,-3.43
2025-11-21,ACH deposit shopify TRANSFER 112125 GABRIELLA SCARINGE ST-A7D0W4F3E2N4,959.39
2025-11-21,ACH deposit TikTok Inc PAYMENT 112125 Shop Cherri LLC 000000XXXXX2704,110.46
2025-11-21,ACH Withdrawal PAYPAL INST XFER 112125 CHERRI CEKKUHLMAN,-1710.00
2025-11-21,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 112125 Shop Cherri LLC 45207194,-219.63
2025-11-21,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 112125 Shop Cherri LLC 45210285,-129.20
2025-11-21,IAT ACH Withdrawal THREECOLTS INDIA IAT PAYPAL 112125 CHERRI 1046328100745,-49.00
2025-11-21,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 112125 GABRIELLA SCARINGE M121349594810,-10.00
2025-11-24,ACH deposit shopify TRANSFER 112425 GABRIELLA SCARINGE ST-L5X5N8M1Y0B7,1117.03
2025-11-24,ACH deposit SHOPIFY TRANSFER 112425 GABRIELLA SCARINGE CHERRI,198.24
2025-11-24,ACH deposit TikTok Inc PAYMENT 112425 Shop Cherri LLC 000000XXXXX1847,4.77
2025-11-24,Recur Mobile Debit Purchase 112425 LINKTREE LINKTREE SAN FRANCISC CA,-15.00
2025-11-24,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 112425 Shop Cherri LLC 45258060,-196.29
2025-11-24,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 112425 Shop Cherri LLC 45261039,-115.46
2025-11-24,ACH Withdrawal PAYPAL INST XFER 112425 CHERRI  TIKTOK,-35.00
2025-11-24,ACH Withdrawal PAYPAL INST XFER 112425 CHERRI  TIKTOK,-34.00
2025-11-24,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 112425 GABRIELLA SCARINGE M121350859835,-33.60
2025-11-25,ACH deposit shopify TRANSFER 112525 GABRIELLA SCARINGE ST-O2Y4G9W6E7E1,1625.60
2025-11-25,ACH deposit TikTok Inc PAYMENT 112525 Shop Cherri LLC 000000XXXXX7980,620.66
2025-11-25,ACH deposit SHOPIFY TRANSFER 112525 GABRIELLA SCARINGE CHERRI,283.84
2025-11-25,ACH deposit TikTok Inc PAYMENT 112525 Shop Cherri LLC 000000XXXXX2965,264.65
2025-11-25,ACH deposit TikTok Inc PAYMENT 112525 Shop Cherri LLC 000000XXXXX9669,130.77
2025-11-25,ACH deposit AFTERPAY 1217 EDI PAYMNT 112525 Gabriella Scaringe j7RnyU60m1mWfpS,87.71
2025-11-25,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 112525 Shop Cherri LLC 45295753,-41.97
2025-11-25,ACH Withdrawal PAYPAL INST XFER 112525 CHERRI  TIKTOK,-35.00
2025-11-25,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 112525 GABRIELLA SCARINGE M121352847028,-24.92
2025-11-25,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 112525 Shop Cherri LLC 45298738,-24.69
2025-11-25,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 112525 GABRIELLA SCARINGE M121355633483,-21.30
2025-11-25,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 112525 GABRIELLA SCARINGE M121354552996,-7.52
2025-11-26,ACH deposit shopify TRANSFER 112625 GABRIELLA SCARINGE ST-L0S7X0U4E6U2,360.22
2025-11-26,ACH deposit TikTok Inc PAYMENT 112625 Shop Cherri LLC 000000XXXXX3993,146.78
2025-11-26,ACH deposit SHOPIFY TRANSFER 112625 GABRIELLA SCARINGE CHERRI,68.54
2025-11-26,"ACH Withdrawal Onramp Funds, In Onramp Fun 112625 Shop Cherri LLC IRW4O98PK",-1372.56
2025-11-26,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 112625 Shop Cherri LLC 45333201,-156.96
2025-11-26,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 112625 Shop Cherri LLC 45363773,-149.83
2025-11-26,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 112625 Shop Cherri LLC 45336255,-92.33
2025-11-26,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 112625 Shop Cherri LLC 45366118,-88.14
2025-11-26,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 112625 Shop Cherri LLC 45392539,-70.64
2025-11-26,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 112625 Shop Cherri LLC 45395711,-41.55
2025-11-26,ACH Withdrawal PAYPAL INST XFER 112625 CHERRI  TIKTOK,-40.00
2025-11-26,ACH Withdrawal PAYPAL INST XFER 112625 CHERRI  TIKTOK,-36.00
2025-11-26,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 112625 GABRIELLA SCARINGE M81327631764,-21.31
2025-11-28,ACH deposit TikTok Inc PAYMENT 112825 Shop Cherri LLC 000000XXXXX3061,449.91
2025-11-28,ACH deposit TikTok Inc PAYMENT 112825 Shop Cherri LLC 000000XXXXX0156,376.13
2025-11-28,ACH deposit shopify TRANSFER 112825 GABRIELLA SCARINGE ST-B0N4C7B5L7B1,233.59
2025-11-28,ACH deposit SHOPIFY TRANSFER 112825 GABRIELLA SCARINGE CHERRI,154.93
2025-11-28,ACH deposit SHOPIFY TRANSFER 112825 GABRIELLA SCARINGE CHERRI,36.68
2025-11-28,Recur Mobile Debit Purchase 112825 RESOURCE FASHION  NEW YORK NY,-349.00
2025-11-28,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 112825 Shop Cherri LLC 45440005,-69.01
2025-11-28,ACH Withdrawal PAYPAL INST XFER 112825 CHERRI  TIKTOK,-41.00
2025-11-28,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 112825 Shop Cherri LLC 45443060,-40.59
2025-11-28,ACH Withdrawal PAYPAL INST XFER 112825 CHERRI  TIKTOK,-33.72
2025-11-28,ACH Withdrawal PAYPAL INST XFER 112825 CHERRI  HAIRBOW CTR,-27.68
2025-11-28,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 112825 GABRIELLA SCARINGE M121357367150,-9.82
2025-11-28,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 112825 GABRIELLA SCARINGE M121358662370,-6.72
2025-12-01,ACH deposit shopify TRANSFER 120125 GABRIELLA SCARINGE ST-H1B8L1M3V4T0,635.88
2025-12-01,ACH deposit SHOPIFY TRANSFER 120125 GABRIELLA SCARINGE CHERRI,277.55
2025-12-01,ACH deposit TikTok Inc PAYMENT 120125 Shop Cherri LLC 000000XXXXX9842,160.08
2025-12-01,ACH deposit SHOPIFY TRANSFER 120125 GABRIELLA SCARINGE CHERRI,84.44
2025-12-01,ACH deposit SHOPIFY TRANSFER 120125 GABRIELLA SCARINGE CHERRI,36.15
2025-12-01,Mobile Debit Purchase 120125 SHIPBOB COM      CHICAGO   IL,-2.50
2025-12-01,ACH Withdrawal CHASE CREDIT CRD EPAY 120125 GABRIELLA MARIE SCARIN 8921449611,-1000.00
2025-12-01,ACH Withdrawal CAPITAL ONE MOBILE PMT 120125 Gabriella Marie Scarin CA0B93409670D4F . information. the error or problem appeared. an error or why you need more information. the time it takes us to complete our investigation.,-500.00
2025-12-01,ACH Withdrawal PAYPAL INST XFER 120125 CHERRI  TIKTOK,-48.00
2025-12-01,ACH Withdrawal PAYPAL INST XFER 120125 CHERRI  TIKTOK,-47.00
2025-12-01,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 120125 Shop Cherri LLC 45480854,-46.00
2025-12-01,ACH Withdrawal PAYPAL INST XFER 120125 CHERRI  TIKTOK,-43.00
2025-12-01,ACH Withdrawal PAYPAL INST XFER 120125 CHERRI PRINTFULINC,-30.05
2025-12-01,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 120125 Shop Cherri LLC 45483889,-27.06
2025-12-01,ACH Withdrawal PAYPAL INST XFER 120125 CHERRI PRINTFULINC,-14.79
2025-12-01,ACH Withdrawal PAYPAL INST XFER 120125 CHERRI PRINTFULINC,-14.75
2025-12-01,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 120125 GABRIELLA SCARINGE M121359984539,-9.01
2025-12-02,ACH deposit shopify TRANSFER 120225 GABRIELLA SCARINGE ST-Z0U2V5H3A5O4,3496.94
2025-12-02,ACH deposit SHOPIFY TRANSFER 120225 GABRIELLA SCARINGE CHERRI,330.37
2025-12-02,ACH deposit TikTok Inc PAYMENT 120225 Shop Cherri LLC 000000XXXXX6006,281.67
2025-12-02,ACH deposit TikTok Inc PAYMENT 120225 Shop Cherri LLC 000000XXXXX3682,37.50
2025-12-02,ACH deposit TikTok Inc PAYMENT 120225 Shop Cherri LLC 000000XXXXX1211,17.27
2025-12-02,Intl Mobile Debit Purchase 120225 KIVE AI       STOCKHOLM,-40.00
2025-12-02,Mobile Debit Purchase 120225 PY MANHATTAN MINI 198 NEW YORK NY,-549.96
2025-12-02,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 120225 Shop Cherri LLC 45545011,-283.67
2025-12-02,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 120225 Shop Cherri LLC 45550338,-166.87
2025-12-02,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 120225 Shop Cherri LLC 45517350,-87.79
2025-12-02,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 120225 Shop Cherri LLC 45521017,-51.64
2025-12-02,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 120225 GABRIELLA SCARINGE M121363670321,-37.45
2025-12-02,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 120225 GABRIELLA SCARINGE M121362497447,-33.81
2025-12-02,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 120225 GABRIELLA SCARINGE M121360920033,-6.52
2025-12-03,ACH deposit shopify TRANSFER 120325 GABRIELLA SCARINGE ST-I4P7B5U1F1W6,1133.58
2025-12-03,ACH deposit SHOPIFY TRANSFER 120325 GABRIELLA SCARINGE CHERRI,228.38
2025-12-03,ACH deposit TikTok Inc PAYMENT 120325 Shop Cherri LLC 000000XXXXX6374,181.13
2025-12-03,"ACH Withdrawal Onramp Funds, In Onramp Fun 120325 Shop Cherri LLC IXVZKZN6R",-477.23
2025-12-03,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 120325 Shop Cherri LLC 45584283,-277.03
2025-12-03,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 120325 Shop Cherri LLC 45650475,-227.13
2025-12-03,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 120325 Shop Cherri LLC 45618701,-204.94
2025-12-03,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 120325 Shop Cherri LLC 45586961,-162.96
2025-12-03,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 120325 Shop Cherri LLC 45655580,-133.60
2025-12-03,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 120325 Shop Cherri LLC 45625372,-120.55
2025-12-03,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 120325 GABRIELLA SCARINGE M121364824533,-23.16
2025-12-04,ACH deposit shopify TRANSFER 120425 GABRIELLA SCARINGE ST-M1J9J1T5E6X7,657.58
2025-12-04,ACH deposit TikTok Inc PAYMENT 120425 Shop Cherri LLC 000000XXXXX6811,603.41
2025-12-04,ACH deposit SHOPIFY TRANSFER 120425 GABRIELLA SCARINGE CHERRI,268.15
2025-12-04,ACH deposit TikTok Inc PAYMENT 120425 Shop Cherri LLC 000000XXXXX1494,210.95
2025-12-04,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 120425 Shop Cherri LLC 45690090,-147.76
2025-12-04,ACH Withdrawal PAYPAL INST XFER 120425 GABRIELLA SCARINGE UPS US CHB,-99.24
2025-12-04,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 120425 Shop Cherri LLC 45692845,-86.92
2025-12-04,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 120425 GABRIELLA SCARINGE M121367885818,-27.18
2025-12-05,Customer Deposit,8400.00
2025-12-05,ACH deposit TikTok Inc PAYMENT 120525 Shop Cherri LLC 000000XXXXX0407,565.37
2025-12-05,ACH deposit shopify TRANSFER 120525 GABRIELLA SCARINGE ST-C0C3B5M8J6Q3,533.51
2025-12-05,ACH deposit SHOPIFY TRANSFER 120525 GABRIELLA SCARINGE CHERRI,63.25
2025-12-05,ACH Withdrawal CAPITAL ONE ONLINE PMT 120525 Gabriella Marie Scarin CA0CD8CDEC751AD,-5268.39
2025-12-05,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 120525 Shop Cherri LLC 45747084,-94.60
2025-12-05,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 120525 Shop Cherri LLC 45750056,-55.65
2025-12-05,ACH Withdrawal GOOGLE APPS_COMME 120525 Gabriella Scaringe US0049EQFR,-36.58
2025-12-05,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 120525 GABRIELLA SCARINGE M121369875106,-18.06
2025-12-08,ACH deposit shopify TRANSFER 120825 GABRIELLA SCARINGE ST-Z8R5L9I3E2C0,397.06
2025-12-08,Debit Card Purchase 120825 SERVICINGSOLUTIONSCARD 8779300422 TX,-5000.00
2025-12-08,ACH Withdrawal SVCING SOLUTIONS BILLPAY 120825 GABRIELLA SCARINGE SERVICINGSOLUTI,-724.00
2025-12-08,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 120825 Shop Cherri LLC 45802564,-71.01
2025-12-08,ACH Withdrawal PAYPAL INST XFER 120825 CHERRI  TIKTOK,-56.21
2025-12-08,ACH Withdrawal PAYPAL INST XFER 120825 CHERRI  TIKTOK,-53.00
2025-12-08,ACH Withdrawal PAYPAL INST XFER 120825 CHERRI  TIKTOK,-52.00
2025-12-08,ACH Withdrawal PAYPAL INST XFER 120825 CHERRI  TIKTOK,-51.00
2025-12-08,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 120825 Shop Cherri LLC 45805547,-41.77
2025-12-08,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 120825 GABRIELLA SCARINGE M121371651082,-6.83
2025-12-09,ACH deposit shopify TRANSFER 120925 GABRIELLA SCARINGE ST-N2F2W3D9D0R2,506.03
2025-12-09,"ACH deposit TikTok Shop 2512085201 120925 Shop Cherri LLC USLCEWELSX,",437.04
2025-12-09,ACH deposit TikTok Inc PAYMENT 120925 Shop Cherri LLC 000000XXXXX8211,361.93
2025-12-09,ACH deposit TikTok Inc PAYMENT 120925 Shop Cherri LLC 000000XXXXX6442,193.64
2025-12-09,ACH deposit TikTok Inc PAYMENT 120925 Shop Cherri LLC 000000XXXXX6693,36.85
2025-12-09,ACH deposit SHOPIFY TRANSFER 120925 GABRIELLA SCARINGE CHERRI,36.15
2025-12-09,ACH Withdrawal PAYPAL INST XFER 120925 CHERRI  TIKTOK,-71.00
2025-12-09,ACH Withdrawal PAYPAL INST XFER 120925 CHERRI  TIKTOK,-53.00
2025-12-09,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 120925 Shop Cherri LLC 45841906,-51.32
2025-12-09,ACH Withdrawal PAYPAL INST XFER 120925 CHERRI  TIKTOK,-51.00
2025-12-09,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 120925 Shop Cherri LLC 45844856,-30.19
2025-12-09,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 120925 GABRIELLA SCARINGE M121373476040,-11.18
2025-12-09,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 120925 GABRIELLA SCARINGE M121375298922,-4.90
2025-12-09,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 120925 GABRIELLA SCARINGE M121376852905,-0.98
2025-12-10,ACH deposit TikTok Inc PAYMENT 121025 Shop Cherri LLC 000000XXXXX6131,668.79
2025-12-10,ACH deposit shopify TRANSFER 121025 GABRIELLA SCARINGE ST-E1F1P2C5H4X1,259.86
2025-12-10,ACH deposit AFTERPAY 1217 EDI PAYMNT 121025 Gabriella Scaringe o81it3w3VBxWSHQ,34.47
2025-12-10,Intl Mobile Debit Purchase 121025 KIVE AI       STOCKHOLM,-900.00
